apart_id,author_id,date,review
8277802,79411305,2016-09-13T04:13:50Z,"Хозяин в общении был не особо любезен и когда мы с ним созвонились, сразу начал отчитывать, что поехали мы не по той дороге и можно в интернете поискать трассу по какой лучше ехать и т.д. Мы у него квартиру снимаем, но никак не просили нас жизни учить! Что касаемо квартиры, да все соответствует фото, но такой грязи я ещё не видела!в углах там жили милейшие паучки, размером от мала до велика. На полу была такая грязь, что ощущение что по квартире ходили в обуви, про душ и туалет я вооьще молчу...Так же в квартире очень холодно и влажно, спать там было просто невозможно! Расположение просто кошмарное...вечером машину во дворе оставлять опасно! Как только мы припарковались к нам подошёл какой то алкаш, сказав, что типа места платные и он поохраняет, если мы ему заплатим! Отъехав чуть подальше от подозрительного типа, мы увидели чудесную картину, где стояла машина со спущенными колёсами и разбитым стеклом...Фонарей на улице около дома мало, везде темно! Пришлось искать платную парковку, что оказалось тоже не легкой задачей...около дома их просто НЕТ! 
Впечатление от этого всего было одно...СКОРЕЕ БЫ ДОМОЙ!!! в общем не советую никому тут останавливаться, лучше переплатить на 500-700 рублей больше и переночевать в отеле, нежели в этом бомжатнике! Уж простите, но по другому я просто не могу назвать это жильё!"
8277802,82232495,2016-09-09T06:11:14Z,"Хозяин внимательный и гостеприимный, ни на минуту не оставил на без внимания, пока не заселились. В последний день нашего проживания сказал ,что время выезда для него не принципиально, это было для нас очень удобно! Спасибо ему за это и за прекрасный WiFi ))"
8277802,33487883,2016-08-30T09:31:56Z,Спасибо Алексею! Все было очень хорошо.
8277802,48922888,2016-08-29T09:31:14Z,"Знакомство с Самарой состоялось! Большое спасибо Алексею за уютное жильё :) Фотографии соответствуют реальности. В квартире есть практически всё необходимое для проживания на короткий срок :утюг, гладильная доска, фен, телевизор, WI-FI, холодильник, горячая вода и чайник с электроплитой (правда, очень маленькой). Квартира расположена в очень удобном районе, поблизости есть множество магазинов для удовлетворения любых потребностей. Большое спасибо, приедем ещё :)"
8277802,18024574,2016-08-23T07:50:04Z,Всё было хорошо! Место идеально подходит для коротких поездок / командировок.
8277802,89537667,2016-08-15T05:21:21Z,"Гостепреимный хозяин, заселение в указанное время. Квартира чистая и уютная. Район удобный для проживания, в любую точку города возможно добраться без проблем. Все понравилось, город произвел положительное впечатление."
8277802,13224772,2016-08-12T11:39:03Z,"Приезжали с подругой на неделю в отпуск.
Чисто, очень приятный интерьер, есть все что нужно для жизни. 
Квартирка маленькая, не подойдет для чутко спящих, т.к. это первый этаж, окна которого выходят на тротуар и проезжую часть.
В остальном очень приятное местечко, транспорт не очень далеко, Алексей хорошо организован и приятен в общении. До старой части города не близко, но можно добраться без напряга. Ботанический сад почти под боком."
8277802,68961084,2016-08-04T06:26:07Z,"Спасибо,все замечательно.Квартира соответсвует описанию.Одно из лучших по Самаре по соотношению цена/качество"
8277802,23340338,2016-07-24T05:54:40Z,"Все здорово, неплохая квартира чтоб провести время в Самаре. Расположение довольно удобно, в шаговой доступности набережная ради которой и можно посетить город.  Единственное бывает шумно с улице, от дороги, но это поправимо, дороги делают)) "
8277802,67475648,2016-07-23T10:06:29Z,"Квартира полностью соответствует описанию, было приятно там остановиться!!! Алексей даже помог мне расплатиться с такси, т.к. не оказалось достаточно наличных, за это огромное спасибо!!! Было пару бытовых моментов, которые я надеюсь Алексей исправит.  А также в первый день кабельное отрубилось, по какой причине так и не выяснили, вставила антенну сразу в телек, заработало, но не в полном объеме :).  Это все мелочи жизни, поэтому я рекомендую всем это жилье и наверно остановлюсь еще!! Алексей был очень гостеприимен, рассказал куда можно пойти в жаркий день, короче прекрасный хозяин! Спасибо, что сделали мою поездку достаточно комфортной."
