Air_conditioning,Breakfast,Buzzer_wireless_intercom,Cable_TV,Carbon_monoxide_detector,Doorman,Dryer,Elevator_in_building,Essentials,Family_kid_friendly,Fire_extinguisher,First_aid_kit,Free_parking_on_premises,Free_parking_on_street,Gym,Hair_dryer,Hangers,Heating,Hot_tub,Indoor_fireplace,Internet,Iron,Kitchen,Laptop_friendly_workspace,Lock_on_bedroom_door,Paid_parking_off_premises,Pets_allowed,Pool,Safety_card,Self_Check_In,Shampoo,Smoke_detector,Smoking_allowed,Suitable_for_events,TV,Washer,Wheelchair_accessible,Wireless_Internet,apart_id,apart_name,bathrooms,bed_type,bedrooms,beds,cancellation_policy,city,cleaning_fee_native,country,description,extra_price_native,extra_user_info,guests_included,has_agreed_to_legal_terms,host_id,house_rules,in_building,instant_bookable,interaction,is_location_exact,lat,lng,max_nights,min_nights,monthly_price_factor,native_currency,neighborhood,neighborhood_overview,notes,person_capacity,photo_url,picture_count,price_for_extra_person_native,price_native,property_type,require_guest_phone_verification,review_rating_accuracy,review_rating_checkin,review_rating_cleanliness,review_rating_communication,review_rating_location,review_rating_value,reviews_count,room_type,room_type_category,space,square_feet,star_rating,transit,url,weekly_price_factor
False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,3793551,"Хостел ""Wellhome"" всегда в Центре!",2.0,Настоящая кровать,4.0,16.0,flexible,Новосибирск,,,"Мы находится  на площади Калинина. Рядом располагается крупный ТРЦ Ройал Парк . До  станции метро Гагаринская  менее 2 минут ходьбы
- Бесплатный Wi-Fi, чай, кофе!
- 2 санузла и сауна!
- Работаем 24 часа в сутки!
- Несколько вариантов размещения 

Чистое, уютное, комфортное жильё!
Для наших гостей мы предлагаем несколько вариантов расселения:
1) 2-х местный номер с двумя отдельно стоящими кроватями - 1200 руб. за номер в сутки. Возможно 1 дополнительное место (раскладушка) - 400 руб. в сутки.
2) Женский номер. В номере 6 кроватей. Стоимость 500 руб. с человека в сутки.
3) Мужской номер. В номере 4 кровати. Стоимость 500 руб. с человека в сутки.
4) Общий номер. В номере 8 кроватей. Стоимость 400 руб. с человека в сутки.
Детям до 5 лет без предоставления спального места размещение бесплатно.
При длительном проживании от 14 дней существует гибкая система СКИДОК!

Для всех гостей у нас БЕСПЛАТНЫЙ высокоскоростной доступ в интернет и безлимитный кофе и чай!
У нас 2 санузла и сауна!
Полностью оборудованная кухня!
Телевизор, утюг, гладильная доска и стиральная машинка!

РАБОТАЕМ НОН-СТОП
 
Доступ в хостел открыт 24 часа 7 дней в неделю.

УДОБНОЕ  МЕСТОРАСПОЛОЖЕНИЕ
 Хостел “WellHome” находится  на площади Калинина. Рядом с нами располагается крупный ТРЦ Ройал Парк . До  станции метро Гагаринская  менее 2 минут ходьбы.

3 мин. ходьбы до М. Заельцовское
2 мин. ходьбы до М. Гагаринская и остановки общественного транспорта.

Как добраться с автовокзала?
Автобусом :  13 (1113(URL HIDDEN) 28 (1038(URL HIDDEN) (PHONE NUMBER HIDDEN))
Троллейбусом : 29
Время в пути : около 20-25 мин
Остановка : Кропоткина

Как добраться из аэропорта?
Автобус  : 111э
Маршрутное такси :312
Пересадка: Вокзал-главный
Автобус  15 (1215) или 3 (1103)
Остановка: Кропоткина

Как добраться с ЖД вокзала?
Автобус  15 (1215) или 3 (1103)
Остановка: Кропоткина
или
Автобус  (PHONE NUMBER HIDDEN))
Маршрутное такси  (PHONE NUMBER HIDDEN)
Остановка : Магазин ""Чемпион""

Заезд с 13:00
Отъезд до 12:00
 ",,,1,,19479806,"У нас не принято:
- курить и распивать спиртные напитки! 
- шуметь и мешать другим отдыхающим!
- приводить гостей после 23:00
 Размещение домашних животных допускается по предварительному запросу. Дополнительная плата не взимается.",False,False,"РАБОТАЕМ НОН-СТОП
 
Доступ в хостел открыт 24 часа 7 дней в неделю.",True,55.0552040035951,82.91177847420889,1125,1,0.89,RUB,,,"Заезд с 13:00
Отъезд до 12:00
 ",16,,19,0,399,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,"Чистое, уютное, комфортное жильё!
Для наших гостей мы предлагаем несколько вариантов расселения:
1) 2-х местный номер с двумя отдельно стоящими кроватями - 1200 руб. за номер в сутки. Возможно 1 дополнительное место (раскладушка) - 400 руб. в сутки.
2) Женский номер. В номере 6 кроватей. Стоимость 500 руб. с человека в сутки.
3) Мужской номер. В номере 4 кровати. Стоимость 500 руб. с человека в сутки.
4) Общий номер. В номере 8 кроватей. Стоимость 400 руб. с человека в сутки.
Детям до 5 лет без предоставления спального места размещение бесплатно.
При длительном проживании от 14 дней существует гибкая система СКИДОК!",,,"3 мин. ходьбы до М. Заельцовское
2 мин. ходьбы до М. Гагаринская и остановки общественного транспорта.

Как добраться с автовокзала?
Автобусом :  13 (1113(URL HIDDEN) 28 (1038(URL HIDDEN) (PHONE NUMBER HIDDEN))
Троллейбусом : 29
Время в пути : около 20-25 мин
Остановка : Кропоткина

Как добраться из аэропорта?
Автобус  : 111э
Маршрутное такси :312
Пересадка: Вокзал-главный
Автобус  15 (1215) или 3 (1103)
Остановка: Кропоткина

Как добраться с ЖД вокзала?
Автобус  15 (1215) или 3 (1103)
Остановка: Кропоткина
или
Автобус  (PHONE NUMBER HIDDEN))
Маршрутное такси  (PHONE NUMBER HIDDEN)
Остановка : Магазин ""Чемпион""",https://www.airbnb.com/rooms/3793551,1.0
False,False,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,192051,"Хостел Достоевский, Новосибирск",6.0,Настоящая кровать,1.0,12.0,flexible,Novosibirsk,,,"Хостел ""Достоевский"" - самый большой, а значит наиболее исторический в городе. С момента своего открытия наш хостел принимает гостей из разных стран, что делает ваше пребывание у нас незабываемым. У нас необычный дизайн и большая общая зона с кухней!

В нашем хостеле индивидуальный подход к каждому гостю. Мы всегда рады посоветовать вам интересные места в городе, чтобы вы хорошо провели свободное время в Новосибирске.

Мы предлагаем размещение в 3, 6, 8, 10 и 12 местных комнатах. Номера просторные и чистые с видом на тихий центр. 
Каждая комната оформлена в яркие цвета, оборудована сейфовыми шкафчиками, вешалками для одежды.

В стоимость входит пользование полностью оборудованной кухней для самостоятельного приготовления обеда, бесплатный Wi-Fi, лаундж зона с настольными играми, телевизором и ХВОХ приставкой и ноутбуком, общие туалеты и души (мужские и женские блоки отдельно). За отдельную плату мы предлагаем стирку вещей, такси, экскурсии по городу.

Администратор хостела круглосуточно к вашим услугам! По вечерам мы играем в настольные игры, устраиваем совместные просмотры кино, совместные прогулки или музыкальные вечера.

Мы находимся в самом центре недалеко от Новосибирского Театра Оперы и Балета, в пешей доступности все основные достопримечательности, крупные торговые центры (""Аура""), многочисленные кафе и рестораны, ночные клубы, арт-клубы, кинотеатры (""Победа""), музеи и выставки.  

Метро ""Площадь Ленина"" находится в 5 минутах ходьбы от хостела.
Также недалеко находится автобусная остановка и остановка трамвая!
До ЖД вокзала - 30 минут пешком
До Автовокзала - 20 минут пешком
До Аэропорта - прямой автобус 111Э от центра (около часа езды)

Вы можете возвращаться в хостел в любое время, ограничений по времени заезда также нет. Самое главное - бронируйте заранее!",,,1,True,105016546,"У нас есть отведенные места для курения, запрещено распитие алкогольных напитков.
Проживание с животными - по предварительному согласованию.",False,True,"Administrator is here for you 24 hours a day. 
You can come and leave any time you need!",True,55.02882995677021,82.92754371375236,180,1,0.72,RUB,,,We make Visa support and help to make invitation to Russia.,16,,43,350,342,Хостел,False,10.0,10.0,9.0,10.0,10.0,10.0,23,Общая комната,shared_room,"Dostoevsky is special about personal approach to customers - you can get a free guide around the city by locals, who love their city.

We offer accommodation in fully renovated 4, 6, 8, 10 and 12 bed dorms. The rooms are spacious and clean, furnished for comfortable living.
",,5.0,"Метро ""Площадь Ленина"" находится в 5 минутах ходьбы от хостела.
Также недалеко находится автобусная остановка и остановка трамвая!
До ЖД вокзала - 30 минут пешком
До Автовокзала - 20 минут пешком
До Аэропорта - прямой автобус 111Э от центра (около часа езды)",https://www.airbnb.com/rooms/192051,0.93
False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,4265858,Noah Hostel / Хостел Ной,1.0,Настоящая кровать,1.0,16.0,flexible,Новосибирск,,,"Уютный, чистый, безопасный, спокойный и всегда трезвый. Отличное место для остановки и проживания в Новосибирске

уборка
отчетные документы при необходимости охраняемая парковка с видеонаблюдением легальность проживания с уведомлением отделения ФМС

В стоимость входит:
.ιll Wi-Fi, (три сети)
尚 SMART TV в холле
 сейфовый шкафчик
 душ, фен, полотенце, постельное белье, утюг, гладильная доска
полностью оборудованная всеми необходимыми благами кухня холодильник, плита, микроволновая печь, а так же чай, сахар

Территориально настоящий центр Новосибирска, из наших окон замечательный вид на Обь, недалеко пляж

К нам можно добраться на автобусе, трамвае, метро, электричке, на корабле
Мы находимся в 4-х минутах пешком от станции метро речной вокзал, в 3-х минутах от остановки трамвая, автобуса",,,1,True,22144449,,False,True,,False,55.010537865162696,82.93795492141813,1125,1,0.58,RUB,,,,16,,11,402,399,Квартира,False,,,,,,,0,Общая комната,shared_room,"уборка
отчетные документы при необходимости охраняемая парковка с видеонаблюдением легальность проживания с уведомлением отделения ФМС",,,"К нам можно добраться на автобусе, трамвае, метро, электричке, на корабле
Мы находимся в 4-х минутах пешком от станции метро речной вокзал, в 3-х минутах от остановки трамвая, автобуса",https://www.airbnb.com/rooms/4265858,0.75
True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,6428695,"Уютный хостел Восход, центр города!",2.0,Настоящая кровать,4.0,12.0,flexible,Новосибирск,,,"Хостел ВОСХОД предлагает своим гостям комфортное размещение в 2-х и 4-х местных комнатах!
Бесплатно предложим: постельное белье, полотенца, чай, кофе, печенье, а также возможность самостоятельно приготовить  на кухне и посмотреть TV. 
Free Wi-Fi на всей территории. 
3км от центра, удобная транспортная развязка, столовая.
Заселение круглосуточно!

Уютные номера с балконом, широкие односпальные кровати с ортопедическими матрасами и индивидуальными светильниками. В Вашем распоряжении удобные запирающиеся шкафчики для личных вещей с плечиками для одежды, зеркало.
Гостям предоставляются также дополнительно услуги прачечной, а также трансфер.
Для ориентира по нашему городу мы всегда подскажем как добраться, посоветуем приложение-путеводитель для смартфона/планшета, или предложим подробную карту города, которая поместится в кармане!

Дежурный администратор круглосуточно находится в хостеле. Он всегда Вам поможет, подскажет, направит и поддержит беседу;)

Удобное расположение!
От нас 3 минуты ходьбы до станции метро ""Речной вокзал"" и 5 минут ходьбы до станции метро ""Октябрьская"", остановка общественного транспорта маршрутов в любой конец города. Бизнес-центр, банки, магазины, Супермаркет домашней еды Бахетле, кафе, рестораны, столовая. 
Государственная научно-техническая библиотека, живописный бульвар через всю улицу Восход, сквер с ""поющим"" фонтаном, 700 метров до городской набережной, парка ""Городское начало"" , аттракционами.
Театр Глобус, Театр Оперы и Балета. Университеты СибАГС, СибГУТИ. 
Все рядом!

Метро, автобус, троллейбус, трамвай, такси, трансфер.",,,1,,33550456,"Дорогие гости!
Мы рады всем, кто останавливается в нашем хостеле и стараемся cделать Ваше пребывание у нас комфортным. Со своей стороны, мы  просим Вас соблюдать наши простые правила:
 
1.  В нашем хостеле – самообслуживание, поэтому: 
- убирайте  и мойте  за собой посуду, столовые приборы и кухонные принадлежности;
- убирайте после себя со стола;
- оставляйте  после себя в чистоте  душевые кабины, раковины и туалеты;
- поддерживайте порядок в спальных комнатах,  застилайте кровать, храните свои личные вещи в специально предназначенных для этого шкафчиках;
- не оставляйте  свои личные вещи и полотенца в местах общего пользования (кухня, ванная, туалет, коридоры, прихожая и т.д.); 
-  не передвигайтесь  по хостелу в уличной обуви;
- не храните продукты питания в спальных комнатах;
-  покидая хостел,  выключайте принадлежащие Вам электроприборы, а также лампочки над Вашими спальными местами;
- соблюдайте тишину в спальных комнатах;
- выключайте звонок  Ваших мобильных телефонов в спальных комнатах.
 
2. На  всей территории хостела запрещено: 
- курить, употреблять и распространять  спиртные напитки и наркотики, 
-  проносить на территорию хостела и хранить  взрывчатые и легковоспламеняющиеся материалы, оружие, наркотики, химические и радиоактивные приборы, ртуть; 
- держать животных, птиц, рептилий и т.п.
- нарушать общественный порядок:  громко разговаривать, кричать, нецензурно выражаться, оскорблять других людей, нарушать их покой.
 
Администрация хостела  оставляет за собой право  на выселение  любого проживающего в случае, если он нарушает  Правила поведения и общественный порядок и мешает другим постояльцам.
 
Благодарим Вас за понимание!
Администрация хостела ""Восход"".",False,False,"Дежурный администратор круглосуточно находится в хостеле. Он всегда Вам поможет, подскажет, направит и поддержит беседу;)",False,55.01229230900329,82.93970692969683,1125,1,1.0,RUB,,,,12,,15,400,512,Гестхаус,False,10.0,10.0,10.0,10.0,10.0,10.0,1,Дом/квартира целиком,entire_home,,,,"Метро, автобус, троллейбус, трамвай, такси, трансфер.",https://www.airbnb.com/rooms/6428695,1.0
False,False,True,True,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,3663535,Хостел Вояж Новосибирск,1.0,Настоящая кровать,3.0,15.0,flexible,Novosibirsk,,,"Хостел «Вояж» находится в самом центре Новосибирска, в 5 минутах ходьбы от ст. метро ""Красный Проспект"" и ""Сибирская"".
Удобное расположение хостела позволит Вам быстро и легко добраться до любой части города. Рядом охраняемая парковка. 

В нашем хостеле тихо и спокойно. Каждый гость сможет легко отдохнуть в любое время суток. Мы можем принять 17 человек. 

Для гостей доступны гостиная со SMART TV, общая современно оборудованная кухня, общие душ и туалет, WI-Fi. Запрещено употребление алкоголя и курение.

Мы всегда рады нашим Гостям. И мы готовы в любое время ответить на все вопросы и помочь Гостям!

Рядом с нами множество кафе, ресторанов, столовых, торговых центров, Институт травмотологии и ортопедии., стадион, цирк, храм. В шаговой доступности любой вид транспорта, благодаря которому легко попасть в любую часть города. 

От станций метро Красный проспект и Сибирская 5-7 минут пешком. Легко можно добраться до автовокзала, ж/д вокзала и аэропорта.",,,1,,13681748,"1. Заселение новых гостей — круглосуточно. Расчетное время заезда — 12:00, расчетное время выезда – 12:00 следующего дня. Если Вы уезжаете в ночное время, пожалуйста, сообщите нам об этом, и мы Вас проводим.
2. Наши гости сразу оплачивают проживание за все дни, именно так мы можем гарантировать, что это место для вас будет закреплено на все время проживания, и его цена не изменится в случае подорожания наших услуг.
3. При заселении мы просим Вас предоставлять паспорт или другое удостоверение личности для регистрации. Для гостей младше 14 лет необходимо Свидетельство о рождении. Гости отеля, имеющие паспорт, но не достигшие 18 летнего возраста, должны иметь нотариально заверенную доверенность от одного из родителей, разрешающую их самостоятельное размещение в отеле.
4. Для иностранных граждан обязательна регистрация своего пребывания на территории РФ в течение семи суток с момента пересечения границы. Наш Хостел предоставляет услугу по оформлению документов по регистрации. Необходимые документы: паспорт, виза, миграционная карта. Стоимость услуги — 200 рублей с человека.
5. Мы не сдаем места по часам — оплата всегда кратна стоимости полных суток.
6. При въезде после 12:00, и выезде до 12:00 день въезда и выезда считается за одни сутки.
7. Кроме оплаты за проживание, необходимо оставить залог в размере 500 руб. Его мы возвращаем в полном объеме в день Вашего отъезда, при соблюдении всех правил нашего Хостела и возврате всех ключей и пастельного белья. За потерю 1-ого ключа придется заплатить компенсацию 120 руб.
8. Следующие услуги входящие в стоимость проживания:
• Чай, кофе, сахар.
• Пользование оборудованием кухни, посудой.
• Пользование душем, туалетом.
• Пользование утюгом и гладильной доской, стиральной машиной.
• Комплект чистого постельного белья и 2-х махровых полотенец.
• Wi-Fi интернет, кабельное TV.
• Пользование локерами (индивидуальными ячейками хранения, запирающимися на ключ).
9. Заполняя «Регистрационную карточку гостя», клиент соглашается на обработку и хранение персональных данных, а также с правилами оплаты и проживания в Хостеле. Правила проживания в Хостеле находятся у администрации, а также в общей зоне Хостела.
10. Если Вы хотите продлить свое пребывание в Хостеле, сообщите об этом администратору не позднее, чем за 12 часов. Продление возможно только при наличие свободных мест, отсутствии брони на эти места для других гостей и при полной оплате за продлеваемый период.
11. Мы отказываем в размещении и проживании гостям, которые находятся в состоянии алкогольного/наркотического опьянения любой степени.
12. Хостел закрывается с 00:00 до 8:00. Заселиться в Хостел в этот период можно только предварительно согласовав время с администратором.
13. Просим Вас бережно относиться к оборудованию и имуществу Хостела. За порчу взимается компенсация в сумме, равной их полной коммерческой стоимости.
14. Постельное бельё и полотенца мы меняем каждые 5 дней, или по требованию.
15. Уборка всех помещений – ежедневно с 11:00 до 13:00. Мы благодарны, если Вы найдете возможность покинуть Хостел на время уборки.
16. В нашем Хостеле – самообслуживание. Поэтому просим Вас убирать со стола и мыть за собой посуду на кухне, а также сохранять чистоту в душевой и туалетных комнатах.
17. Сохраняйте чистоту и порядок в номере.
18. Будьте вежливы и доброжелательны к другим гостям нашей мини-гостиницы. Соблюдайте тишину в ночное время. Нарушение тишины в Хостеле после 23:00 и до 8:00 без уважительной причины является административным правонарушением и влечет немедленное выселение, без компенсации оставшегося времени проживания.
19. Курение и распитие спиртных напитков, употребление наркотических или психотропных веществ в Хостеле запрещено, выселение последует незамедлительно, без возврата суммы, оплаченной за весь период проживания.
20. При обнаружении распечатанных спиртных напитков в Вашем номере мы будем вынуждены изъять их.
21. Запрещается оставлять без присмотра ценные вещи, деньги и документы (мобильные телефоны, кошельки, паспорта, ювелирные изделия и проч.). Претензии о пропаже — не принимаются.
22. За поведение детей и подростков, выполнение ими необходимых правил отвечают сопровождающие взрослые (родители, учителя).
23. На территории общих мест Хостела действует система видеонаблюдения, с записью происходящего на длительный срок. Эти записи могут быть представлены исключительно правоохранительным органам, в случаях, предусмотренных законодательством РФ.
24. Просим вас принимать во внимание — у нас не хранят взрывоопасные, горючие и ядовитые вещества и смеси, наркотические, психотропные препараты и все, что запрещено законом к хранению и распространению без соответствующей лицензии.
25. Администрация Хостела не несет ответственности за сбой в работе городских коммуникаций (подача эл.энергии, горячей и холодной воды, отопления, интернета и телевидения).
26. Мы заботимся о репутации нашего Хостела и безопасности наших гостей, поэтому мы оставляем за собой право отказать в заселении любому гостю, без объяснения причин.
Желаем Вам приятного времяпрепровождения в нашем городе, а мы постараемся сделать ваше проживание максимально уютным и комфортным!
Мы всегда готовы ответить на все Ваши вопросы и помочь Вам!",False,False,Мы всегда рады нашим Гостям. И мы готовы в любое время ответить на все вопросы и помочь Гостям!,True,55.04451728601636,82.92447221695305,1125,1,1.0,RUB,,,,15,,8,0,455,Общежитие,False,,,,,,,0,Дом/квартира целиком,entire_home,В нашем хостеле тихо и спокойно. Каждый гость сможет легко отдохнуть в любое время суток. Мы можем принять 17 человек. ,,,"От станций метро Красный проспект и Сибирская 5-7 минут пешком. Легко можно добраться до автовокзала, ж/д вокзала и аэропорта.",https://www.airbnb.com/rooms/3663535,1.0
False,False,True,True,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,3793551,"Хостел ""Wellhome"" всегда в Центре!",2.0,Настоящая кровать,4.0,16.0,flexible,Новосибирск,,,"Мы находится  на площади Калинина. Рядом располагается крупный ТРЦ Ройал Парк . До  станции метро Гагаринская  менее 2 минут ходьбы
- Бесплатный Wi-Fi, чай, кофе!
- 2 санузла и сауна!
- Работаем 24 часа в сутки!
- Несколько вариантов размещения 

Чистое, уютное, комфортное жильё!
Для наших гостей мы предлагаем несколько вариантов расселения:
1) 2-х местный номер с двумя отдельно стоящими кроватями - 1200 руб. за номер в сутки. Возможно 1 дополнительное место (раскладушка) - 400 руб. в сутки.
2) Женский номер. В номере 6 кроватей. Стоимость 500 руб. с человека в сутки.
3) Мужской номер. В номере 4 кровати. Стоимость 500 руб. с человека в сутки.
4) Общий номер. В номере 8 кроватей. Стоимость 400 руб. с человека в сутки.
Детям до 5 лет без предоставления спального места размещение бесплатно.
При длительном проживании от 14 дней существует гибкая система СКИДОК!

Для всех гостей у нас БЕСПЛАТНЫЙ высокоскоростной доступ в интернет и безлимитный кофе и чай!
У нас 2 санузла и сауна!
Полностью оборудованная кухня!
Телевизор, утюг, гладильная доска и стиральная машинка!

РАБОТАЕМ НОН-СТОП
 
Доступ в хостел открыт 24 часа 7 дней в неделю.

УДОБНОЕ  МЕСТОРАСПОЛОЖЕНИЕ
 Хостел “WellHome” находится  на площади Калинина. Рядом с нами располагается крупный ТРЦ Ройал Парк . До  станции метро Гагаринская  менее 2 минут ходьбы.

3 мин. ходьбы до М. Заельцовское
2 мин. ходьбы до М. Гагаринская и остановки общественного транспорта.

Как добраться с автовокзала?
Автобусом :  13 (1113(URL HIDDEN) 28 (1038(URL HIDDEN) (PHONE NUMBER HIDDEN))
Троллейбусом : 29
Время в пути : около 20-25 мин
Остановка : Кропоткина

Как добраться из аэропорта?
Автобус  : 111э
Маршрутное такси :312
Пересадка: Вокзал-главный
Автобус  15 (1215) или 3 (1103)
Остановка: Кропоткина

Как добраться с ЖД вокзала?
Автобус  15 (1215) или 3 (1103)
Остановка: Кропоткина
или
Автобус  (PHONE NUMBER HIDDEN))
Маршрутное такси  (PHONE NUMBER HIDDEN)
Остановка : Магазин ""Чемпион""

Заезд с 13:00
Отъезд до 12:00
 ",,,1,,19479806,"У нас не принято:
- курить и распивать спиртные напитки! 
- шуметь и мешать другим отдыхающим!
- приводить гостей после 23:00
 Размещение домашних животных допускается по предварительному запросу. Дополнительная плата не взимается.",False,False,"РАБОТАЕМ НОН-СТОП
 
Доступ в хостел открыт 24 часа 7 дней в неделю.",True,55.0552040035951,82.91177847420889,1125,1,0.89,RUB,,,"Заезд с 13:00
Отъезд до 12:00
 ",16,,19,0,399,Квартира,False,,,,,,,0,Дом/квартира целиком,entire_home,"Чистое, уютное, комфортное жильё!
Для наших гостей мы предлагаем несколько вариантов расселения:
1) 2-х местный номер с двумя отдельно стоящими кроватями - 1200 руб. за номер в сутки. Возможно 1 дополнительное место (раскладушка) - 400 руб. в сутки.
2) Женский номер. В номере 6 кроватей. Стоимость 500 руб. с человека в сутки.
3) Мужской номер. В номере 4 кровати. Стоимость 500 руб. с человека в сутки.
4) Общий номер. В номере 8 кроватей. Стоимость 400 руб. с человека в сутки.
Детям до 5 лет без предоставления спального места размещение бесплатно.
При длительном проживании от 14 дней существует гибкая система СКИДОК!",,,"3 мин. ходьбы до М. Заельцовское
2 мин. ходьбы до М. Гагаринская и остановки общественного транспорта.

Как добраться с автовокзала?
Автобусом :  13 (1113(URL HIDDEN) 28 (1038(URL HIDDEN) (PHONE NUMBER HIDDEN))
Троллейбусом : 29
Время в пути : около 20-25 мин
Остановка : Кропоткина

Как добраться из аэропорта?
Автобус  : 111э
Маршрутное такси :312
Пересадка: Вокзал-главный
Автобус  15 (1215) или 3 (1103)
Остановка: Кропоткина

Как добраться с ЖД вокзала?
Автобус  15 (1215) или 3 (1103)
Остановка: Кропоткина
или
Автобус  (PHONE NUMBER HIDDEN))
Маршрутное такси  (PHONE NUMBER HIDDEN)
Остановка : Магазин ""Чемпион""",https://www.airbnb.com/rooms/3793551,1.0
False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,4265858,Noah Hostel / Хостел Ной,1.0,Настоящая кровать,1.0,16.0,flexible,Новосибирск,,,"Уютный, чистый, безопасный, спокойный и всегда трезвый. Отличное место для остановки и проживания в Новосибирске

уборка
отчетные документы при необходимости охраняемая парковка с видеонаблюдением легальность проживания с уведомлением отделения ФМС

В стоимость входит:
.ιll Wi-Fi, (три сети)
尚 SMART TV в холле
 сейфовый шкафчик
 душ, фен, полотенце, постельное белье, утюг, гладильная доска
полностью оборудованная всеми необходимыми благами кухня холодильник, плита, микроволновая печь, а так же чай, сахар

Территориально настоящий центр Новосибирска, из наших окон замечательный вид на Обь, недалеко пляж

К нам можно добраться на автобусе, трамвае, метро, электричке, на корабле
Мы находимся в 4-х минутах пешком от станции метро речной вокзал, в 3-х минутах от остановки трамвая, автобуса",,,1,True,22144449,,False,True,,False,55.010537865162696,82.93795492141813,1125,1,0.58,RUB,,,,16,,11,402,399,Квартира,False,,,,,,,0,Общая комната,shared_room,"уборка
отчетные документы при необходимости охраняемая парковка с видеонаблюдением легальность проживания с уведомлением отделения ФМС",,,"К нам можно добраться на автобусе, трамвае, метро, электричке, на корабле
Мы находимся в 4-х минутах пешком от станции метро речной вокзал, в 3-х минутах от остановки трамвая, автобуса",https://www.airbnb.com/rooms/4265858,0.75
